CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,fullname
15771,MRS.,MARIA,DIAZ,1958-01-23,M,F,maria43@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,MRS.MARIADIAZ
15772,MR.,CHRISTOPHER,ANDERSON,1957-03-13,M,M,christopher10@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N,MR.CHRISTOPHERANDERSON
15773,MR.,DYLAN,JENKINS,1957-10-03,M,M,dylan5@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N,MR.DYLANJENKINS
15774,MRS.,NATALIE,KELLY,1957-02-27,M,F,natalie23@adventure-works.com,"$60,000 ",2,High School,Professional,N,MRS.NATALIEKELLY
15775,MRS.,MICHELLE,WARD,1957-12-20,M,F,michelle13@adventure-works.com,"$60,000 ",2,High School,Professional,N,MRS.MICHELLEWARD
15776,MR.,JESSE,MITCHELL,1957-09-13,M,M,jesse36@adventure-works.com,"$60,000 ",2,High School,Professional,N,MR.JESSEMITCHELL
15777,MRS.,BRIANNA,SMITH,1957-01-21,M,F,brianna0@adventure-works.com,"$60,000 ",2,High School,Professional,N,MRS.BRIANNASMITH
15778,MR.,JOS?,MILLER,1957-05-10,S,M,jos?64@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y,MR.JOS?MILLER
15779,MR.,JACKSON,HAYES,1957-02-18,M,M,jackson24@adventure-works.com,"$70,000 ",2,Partial College,Professional,Y,MR.JACKSONHAYES
15780,MRS.,CLAUDIA,MCDONALD,1957-05-14,M,F,claudia3@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,MRS.CLAUDIAMCDONALD
15781,MR.,BLAKE,EVANS,1957-04-02,M,M,blake45@adventure-works.com,"$80,000 ",2,Bachelors,Management,Y,MR.BLAKEEVANS
15782,MRS.,KATELYN,COLLINS,1957-11-23,M,F,katelyn24@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y,MRS.KATELYNCOLLINS
15783,MR.,DAVID,ALEXANDER,1967-07-11,M,M,david52@adventure-works.com,"$90,000 ",3,Bachelors,Professional,Y,MR.DAVIDALEXANDER
15784,MRS.,REBEKAH,VAZQUEZ,1967-09-04,M,F,rebekah34@adventure-works.com,"$90,000 ",4,Bachelors,Professional,Y,MRS.REBEKAHVAZQUEZ
15785,MR.,EDWIN,ZHANG,1962-04-26,S,M,edwin0@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MR.EDWINZHANG
15786,MR.,MARSHALL,ANDERSEN,1962-11-03,M,M,marshall33@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y,MR.MARSHALLANDERSEN
15787,MRS.,CYNTHIA,GONZALEZ,1961-05-21,S,F,cynthia24@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MRS.CYNTHIAGONZALEZ
15788,MS.,BARBARA,LI,1966-03-18,S,F,barbara13@adventure-works.com,"$100,000 ",0,Bachelors,Professional,N,MS.BARBARALI
15790,MR.,COLIN,XU,1960-06-15,S,M,colin13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MR.COLINXU
15791,MRS.,MEGAN,LONG,1960-09-20,M,F,megan59@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MRS.MEGANLONG
15792,MR.,ERNEST,ZHOU,1960-02-10,M,M,ernest8@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y,MR.ERNESTZHOU
15793,MS.,RENEE,NAVARRO,1965-04-12,S,F,renee9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MS.RENEENAVARRO
15794,MRS.,TONYA,CHANDER,1965-06-21,M,F,tonya15@adventure-works.com,"$80,000 ",5,Bachelors,Professional,N,MRS.TONYACHANDER
15795,MRS.,DIANE,MUNOZ,1965-01-16,M,F,diane12@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y,MRS.DIANEMUNOZ
15796,MR.,EDWARD,HAYES,1965-05-11,M,M,edward71@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y,MR.EDWARDHAYES
15797,MR.,ISAAC,COX,1965-03-28,M,M,isaac10@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y,MR.ISAACCOX
15798,MS.,ANNE,MUNOZ,1964-09-19,S,F,anne8@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MS.ANNEMUNOZ
15799,MRS.,VICTORIA,ANDERSON,1959-01-12,M,F,victoria11@adventure-works.com,"$90,000 ",1,Bachelors,Professional,Y,MRS.VICTORIAANDERSON
15800,MR.,ALBERTO,SERRANO,1959-12-11,S,M,alberto16@adventure-works.com,"$90,000 ",1,Bachelors,Professional,Y,MR.ALBERTOSERRANO
15801,MS.,KATRINA,SHEN,1963-11-13,S,F,katrina1@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y,MS.KATRINASHEN
15802,MS.,BRIDGET,KUMAR,1963-04-24,S,F,bridget9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N,MS.BRIDGETKUMAR
15803,MR.,BRADLEY,GOEL,1962-10-18,M,M,bradley21@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N,MR.BRADLEYGOEL
15804,MRS.,BRITTNEY,LIU,1962-08-20,M,F,brittney3@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y,MRS.BRITTNEYLIU
15805,MRS.,DAWN,LIN,1962-03-02,M,F,dawn9@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MRS.DAWNLIN
15806,MR.,DEVIN,ALLEN,1962-01-06,M,M,devin22@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N,MR.DEVINALLEN
15807,MR.,SCOT,SCHULTE,1961-11-02,S,M,scot1@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MR.SCOTSCHULTE
15808,MRS.,NATASHA,BLANCO,1961-01-19,M,F,natasha15@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MRS.NATASHABLANCO
15809,MR.,CHRISTIAN,SHARMA,1960-09-15,M,M,christian16@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MR.CHRISTIANSHARMA
15810,MRS.,REGINA,KAPOOR,1960-09-06,M,F,regina1@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N,MRS.REGINAKAPOOR
15811,MR.,BARBARA,SCHULTZ,1960-05-05,M,M,barbara7@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y,MR.BARBARASCHULTZ
15812,MR.,LOGAN,ALLEN,1953-10-11,M,M,logan48@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,MR.LOGANALLEN
15813,MR.,JULIAN,DIAZ,1976-08-02,S,M,julian21@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,MR.JULIANDIAZ
15814,MS.,MONICA,SUBRAM,1976-04-16,S,F,monica13@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.MONICASUBRAM
15815,MS.,NICOLE,PRICE,1975-01-25,S,F,nicole48@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.NICOLEPRICE
15816,MS.,VICTORIA,MILLER,1976-05-20,M,F,victoria7@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.VICTORIAMILLER
15817,MS.,CHLOE,ALEXANDER,1976-07-08,S,F,chloe84@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.CHLOEALEXANDER
15818,MR.,STANLEY,PEREZ,1976-07-19,M,M,stanley23@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MR.STANLEYPEREZ
15819,MS.,SAVANNAH,COX,1980-09-15,S,F,savannah9@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,MS.SAVANNAHCOX
15820,MR.,CHASE,WARD,1980-10-02,M,M,chase12@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y,MR.CHASEWARD
15821,MR.,LOGAN,ANDERSON,1980-12-26,S,M,logan61@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N,MR.LOGANANDERSON
15822,MR.,DAMIEN,ZHU,1938-10-19,M,M,damien11@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MR.DAMIENZHU
15823,MRS.,SHARON,TANG,1938-09-24,S,F,sharon10@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,MRS.SHARONTANG
15824,MS.,LINDSAY,KUMAR,1977-06-02,S,F,lindsay7@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,Y,MS.LINDSAYKUMAR
15825,MS.,ANGELA,SIMMONS,1976-06-04,S,F,angela18@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,MS.ANGELASIMMONS
15826,MS.,MARISSA,PRICE,1979-01-09,S,F,marissa19@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N,MS.MARISSAPRICE
15827,MS.,DANIELLE,WARD,1979-05-07,S,F,danielle14@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.DANIELLEWARD
15828,MRS.,ROBYN,RAMOS,1939-11-21,M,F,robyn13@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,MRS.ROBYNRAMOS
15829,MR.,DEVIN,DIAZ,1939-05-17,S,M,devin59@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MR.DEVINDIAZ
15830,MRS.,NAOMI,ALONSO,1940-02-14,M,F,naomi8@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MRS.NAOMIALONSO
15831,MR.,OMAR,HE,1940-02-14,M,M,omar17@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MR.OMARHE
15832,MR.,MANUEL,MARTINEZ,1941-04-04,S,M,manuel16@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y,MR.MANUELMARTINEZ
15833,MRS.,TABITHA,KOVAR,1943-03-24,S,F,tabitha3@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,MRS.TABITHAKOVAR
15834,MS.,REBECCA,GREEN,1976-03-25,S,F,rebecca16@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N,MS.REBECCAGREEN
15835,MR.,MARCUS,SMITH,1976-04-27,S,M,marcus0@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N,MR.MARCUSSMITH
15836,MR.,DEVIN,JACKSON,1976-04-15,S,M,devin10@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N,MR.DEVINJACKSON
15837,MS.,JULIA,JOHNSTON,1975-10-21,S,F,julia23@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N,MS.JULIAJOHNSTON
15838,MS.,JULIA,TAYLOR,1974-02-17,S,F,julia31@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,N,MS.JULIATAYLOR
15839,MR.,WILLIAM,TAYLOR,1974-05-21,S,M,william24@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y,MR.WILLIAMTAYLOR
15840,MS.,NATALIE,PETERSON,1972-02-26,M,F,natalie17@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y,MS.NATALIEPETERSON
15841,MR.,LUIS,SHAN,1972-05-14,S,M,luis31@adventure-works.com,"$80,000 ",0,Bachelors,Management,N,MR.LUISSHAN
15842,MS.,HALEY,GRAY,1972-01-13,M,F,haley15@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y,MS.HALEYGRAY
15843,MR.,CALEB,WRIGHT,1968-11-02,S,M,caleb48@adventure-works.com,"$80,000 ",0,Bachelors,Management,N,MR.CALEBWRIGHT
15844,MS.,MEGAN,BROWN,1968-12-25,M,F,megan7@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y,MS.MEGANBROWN
15845,MS.,MACKENZIE,CARTER,1968-12-18,M,F,mackenzie32@adventure-works.com,"$80,000 ",0,Bachelors,Management,N,MS.MACKENZIECARTER
15846,MR.,JULIAN,FLORES,1968-09-09,S,M,julian14@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y,MR.JULIANFLORES
15847,MR.,EDWARD,WHITE,1968-05-13,M,M,edward35@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,MR.EDWARDWHITE
15848,MRS.,GABRIELLE,HERNANDEZ,1968-08-27,M,F,gabrielle60@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,MRS.GABRIELLEHERNANDEZ
15849,MS.,DESTINY,KELLY,1967-03-02,S,F,destiny46@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,Y,MS.DESTINYKELLY
15850,MS.,RACHEL,BRADLEY,1967-10-08,S,F,rachel48@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N,MS.RACHELBRADLEY
15851,MS.,TAYLOR,ANDERSON,1967-06-21,S,F,taylor57@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N,MS.TAYLORANDERSON
15852,MR.,OSCAR,HENDERSON,1967-08-26,S,M,oscar13@adventure-works.com,"$120,000 ",0,Bachelors,Management,N,MR.OSCARHENDERSON
15853,MS.,JASMINE,BROWN,1967-02-22,M,F,jasmine4@adventure-works.com,"$120,000 ",0,Bachelors,Management,Y,MS.JASMINEBROWN
15854,MS.,MIRANDA,WOOD,1967-08-28,M,F,miranda2@adventure-works.com,"$120,000 ",0,Bachelors,Management,N,MS.MIRANDAWOOD
15855,MR.,NOAH,JONES,1963-04-17,M,M,noah60@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,MR.NOAHJONES
15856,MR.,LUIS,GONZALES,1968-02-03,M,M,luis16@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,MR.LUISGONZALES
15857,MRS.,ISABELLA,WHITE,1959-06-06,S,F,isabella68@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,MRS.ISABELLAWHITE
15858,MR.,JONATHAN,PARKER,1959-06-15,M,M,jonathan37@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N,MR.JONATHANPARKER
15859,MRS.,ABIGAIL,RAMIREZ,1959-03-05,S,F,abigail20@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,MRS.ABIGAILRAMIREZ
15860,MR.,JOE,MORENO,1972-10-20,S,M,joe30@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y,MR.JOEMORENO
15861,MR.,DAMIEN,ZHAO,1972-05-26,S,M,damien8@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y,MR.DAMIENZHAO
15862,MS.,SRINIWA,NARAYANAN,1972-12-07,S,F,sriniwa0@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,MS.SRINIWANARAYANAN
15863,MR.,ADAM,SCOTT,1973-08-03,M,M,adam44@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,MR.ADAMSCOTT
15864,MS.,LAUREN,BAILEY,1973-10-20,S,F,lauren7@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,MS.LAURENBAILEY
15865,MRS.,ISABEL,PRICE,1971-04-14,S,F,isabel0@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y,MRS.ISABELPRICE
15866,MRS.,ABIGAIL,WHITE,1971-01-03,S,F,abigail53@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.ABIGAILWHITE
15867,MRS.,VICTORIA,WHITE,1971-02-08,S,F,victoria14@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.VICTORIAWHITE
15868,MR.,CALEB,LAL,1971-06-13,S,M,caleb25@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MR.CALEBLAL
15869,MRS.,ALEXANDRA,HALL,1971-12-22,S,F,alexandra88@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.ALEXANDRAHALL
15871,MR.,RYAN,JAI,1971-12-24,M,M,ryan35@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,MR.RYANJAI
15872,MRS.,GABRIELLA,GONZALEZ,1972-10-02,M,F,gabriella31@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,MRS.GABRIELLAGONZALEZ
15873,MRS.,HAILEY,RICHARDSON,1972-10-19,M,F,hailey10@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y,MRS.HAILEYRICHARDSON
15874,MR.,SAMUEL,MARTIN,1944-06-12,M,M,samuel53@adventure-works.com,"$70,000 ",4,Bachelors,Management,N,MR.SAMUELMARTIN
15875,MR.,DEVIN,MORRIS,1944-02-17,M,M,devin84@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.DEVINMORRIS
15876,MR.,EDUARDO,TURNER,1944-10-18,M,M,eduardo38@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.EDUARDOTURNER
15877,MR.,JORDAN,PEREZ,1945-10-11,M,M,jordan57@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.JORDANPEREZ
15878,MR.,KEVIN,FLORES,1945-04-23,M,M,kevin15@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.KEVINFLORES
15879,MR.,TYLER,WILSON,1945-05-21,M,M,tyler13@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MR.TYLERWILSON
15880,MR.,PATRICK,BAILEY,1945-11-13,M,M,patrick21@adventure-works.com,"$70,000 ",5,Bachelors,Management,N,MR.PATRICKBAILEY
15881,MRS.,DESTINY,WILLIAMS,1945-08-20,M,F,destiny2@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MRS.DESTINYWILLIAMS
15882,MR.,MAURICE,XIE,1945-11-01,S,M,maurice3@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MR.MAURICEXIE
15883,MR.,TRISTAN,COLEMAN,1945-11-13,M,M,tristan6@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MR.TRISTANCOLEMAN
15884,MR.,DAKOTA,BRADLEY,1945-07-07,M,M,dakota0@adventure-works.com,"$60,000 ",4,Bachelors,Management,N,MR.DAKOTABRADLEY
15885,MR.,GARRETT,SANCHEZ,1946-05-18,S,M,garrett22@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,MR.GARRETTSANCHEZ
15886,MR.,MATTHEW,BROWN,1946-04-18,S,M,matthew10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MR.MATTHEWBROWN
15887,MRS.,DEANNA,VAZQUEZ,1946-08-12,M,F,deanna41@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MRS.DEANNAVAZQUEZ
15888,MRS.,AMANDA,RICHARDSON,1946-05-05,M,F,amanda9@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,MRS.AMANDARICHARDSON
15889,MR.,ROBERT,WRIGHT,1946-11-18,M,M,robert63@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MR.ROBERTWRIGHT
15890,MR.,JAMES,RUSSELL,1947-02-27,S,M,james35@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MR.JAMESRUSSELL
15891,MR.,JORDAN,LOPEZ,1947-06-11,M,M,jordan66@adventure-works.com,"$70,000 ",4,Bachelors,Management,N,MR.JORDANLOPEZ
15892,MRS.,PAMELA,SRINI,1948-01-10,S,F,pamela11@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MRS.PAMELASRINI
15893,MRS.,YOLANDA,XU,1948-11-15,M,F,yolanda4@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MRS.YOLANDAXU
15894,MRS.,JOANNA,GUTIERREZ,1948-05-13,M,F,joanna9@adventure-works.com,"$40,000 ",2,High School,Professional,Y,MRS.JOANNAGUTIERREZ
15895,MRS.,SOPHIA,PARKER,1948-05-13,S,F,sophia6@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MRS.SOPHIAPARKER
15896,MR.,SAMUEL,JONES,1948-06-17,M,M,samuel61@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MR.SAMUELJONES
15897,MRS.,HALEY,COOPER,1948-03-17,S,F,haley9@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.HALEYCOOPER
15898,MR.,ISAIAH,GONZALEZ,1949-05-01,M,M,isaiah32@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MR.ISAIAHGONZALEZ
15899,MR.,IAN,JAMES,1949-07-01,M,M,ian64@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.IANJAMES
15900,MR.,WYATT,ROBERTS,1950-03-28,S,M,wyatt42@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,MR.WYATTROBERTS
15901,MRS.,TAYLOR,BRYANT,1950-02-27,S,F,taylor42@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MRS.TAYLORBRYANT
15902,MR.,ROBERT,DIAZ,1950-04-25,M,M,robert33@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.ROBERTDIAZ
15903,MRS.,ABIGAIL,BARNES,1950-07-09,M,F,abigail28@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.ABIGAILBARNES
15904,MRS.,JANICE,BENNETT,1950-01-25,M,F,janice4@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.JANICEBENNETT
15905,MRS.,TAYLOR,TAYLOR,1951-04-18,S,F,taylor56@adventure-works.com,"$70,000 ",2,High School,Professional,Y,MRS.TAYLORTAYLOR
15906,MRS.,KAITLYN,LEWIS,1951-03-06,S,F,kaitlyn44@adventure-works.com,"$70,000 ",2,High School,Professional,Y,MRS.KAITLYNLEWIS
15907,MR.,STEVEN,BAILEY,1951-04-18,M,M,steven25@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MR.STEVENBAILEY
15908,MR.,DAVID,WILSON,1951-09-20,M,M,david65@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MR.DAVIDWILSON
15909,MRS.,CASSIDY,ROSS,1951-09-07,M,F,cassidy4@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MRS.CASSIDYROSS
15910,MR.,CALEB,HUGHES,1951-06-08,M,M,caleb8@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,MR.CALEBHUGHES
15911,MRS.,MARIA,BAKER,1952-04-26,M,F,maria58@adventure-works.com,"$60,000 ",2,High School,Professional,Y,MRS.MARIABAKER
15912,MRS.,MYA,SIMMONS,1952-03-07,S,F,mya15@adventure-works.com,"$60,000 ",3,High School,Professional,Y,MRS.MYASIMMONS
15913,MR.,ANTONIO,HUGHES,1952-06-16,M,M,antonio11@adventure-works.com,"$60,000 ",3,High School,Professional,Y,MR.ANTONIOHUGHES
15914,MR.,LOGAN,BRYANT,1952-08-22,S,M,logan19@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.LOGANBRYANT
15915,MR.,ALEX,COX,1952-07-11,S,M,alex14@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MR.ALEXCOX
15916,MR.,BRANDON,WALKER,1952-07-14,M,M,brandon53@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,MR.BRANDONWALKER
15917,MRS.,EMILY,WHITE,1952-09-20,M,F,emily13@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,MRS.EMILYWHITE
15918,MR.,ROBERTO,RUIZ,1952-02-03,S,M,roberto1@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,MR.ROBERTORUIZ
15919,MRS.,REBEKAH,PRASAD,1958-05-07,M,F,rebekah9@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y,MRS.REBEKAHPRASAD
15920,MR.,COLIN,WU,1957-08-14,S,M,colin7@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y,MR.COLINWU
15921,MR.,DONALD,PATEL,1957-11-26,S,M,donald5@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y,MR.DONALDPATEL
15922,MR.,ROGER,KUMAR,1957-10-16,M,M,roger35@adventure-works.com,"$150,000 ",2,High School,Professional,Y,MR.ROGERKUMAR
15923,MR.,RICARDO,RAJE,1956-10-07,S,M,ricardo14@adventure-works.com,"$100,000 ",2,High School,Professional,Y,MR.RICARDORAJE
15924,MR.,OMAR,WANG,1956-06-20,M,M,omar1@adventure-works.com,"$100,000 ",2,High School,Professional,Y,MR.OMARWANG
15925,MR.,STANLEY,SUBRAM,1956-06-27,M,M,stanley14@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,MR.STANLEYSUBRAM
15926,MRS.,DONNA,DENG,1956-02-12,S,F,donna2@adventure-works.com,"$120,000 ",3,High School,Professional,Y,MRS.DONNADENG
15927,MR.,GILBERT,HUANG,1956-12-04,S,M,gilbert5@adventure-works.com,"$120,000 ",3,High School,Professional,Y,MR.GILBERTHUANG
15928,MRS.,PRISCILLA,PAL,1956-05-08,S,F,priscilla10@adventure-works.com,"$120,000 ",3,High School,Professional,Y,MRS.PRISCILLAPAL
15929,MRS.,KARLA,RAJI,1956-08-10,M,F,karla22@adventure-works.com,"$150,000 ",3,High School,Professional,Y,MRS.KARLARAJI
15930,MRS.,TIFFANY,HE,1955-04-02,M,F,tiffany19@adventure-works.com,"$100,000 ",2,High School,Professional,Y,MRS.TIFFANYHE
15931,MR.,MICAH,XU,1955-01-08,M,M,micah23@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y,MR.MICAHXU
15932,MRS.,TABITHA,JIMENEZ,1955-09-11,M,F,tabitha25@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,MRS.TABITHAJIMENEZ
15933,MR.,CLINTON,DOMINGUEZ,1955-02-03,S,M,clinton9@adventure-works.com,"$160,000 ",2,High School,Professional,N,MR.CLINTONDOMINGUEZ
15934,MRS.,NICHOLE,RAJI,1956-03-28,S,F,nichole21@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y,MRS.NICHOLERAJI
15935,MRS.,AMBER,KING,1933-10-28,M,F,amber19@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,MRS.AMBERKING
15936,MRS.,ABIGAIL,JOHNSON,1933-07-15,M,F,abigail48@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,MRS.ABIGAILJOHNSON
15937,MRS.,GRACE,LEWIS,1965-05-12,M,F,grace20@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MRS.GRACELEWIS
15938,MR.,SEAN,COLLINS,1965-07-09,M,M,sean33@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MR.SEANCOLLINS
15939,MRS.,JENNIFER,BROWN,1965-02-11,M,F,jennifer32@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MRS.JENNIFERBROWN
15940,MR.,JACK,BRYANT,1965-11-27,M,M,jack18@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MR.JACKBRYANT
15941,MRS.,BAILEY,BROOKS,1965-02-26,S,F,bailey0@adventure-works.com,"$120,000 ",3,Bachelors,Management,N,MRS.BAILEYBROOKS
15942,MR.,LUCAS,RODRIGUEZ,1964-08-09,M,M,lucas34@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,MR.LUCASRODRIGUEZ
15943,MR.,RICHARD,WATSON,1964-01-18,M,M,richard80@adventure-works.com,"$80,000 ",4,Partial College,Professional,N,MR.RICHARDWATSON
15944,MR.,DAMIEN,LU,1964-05-12,M,M,damien9@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,MR.DAMIENLU
15945,MRS.,ALEXANDRIA,KELLY,1964-06-24,M,F,alexandria26@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,MRS.ALEXANDRIAKELLY
15946,MR.,WYATT,WILSON,1964-07-20,S,M,wyatt7@adventure-works.com,"$110,000 ",3,Bachelors,Management,N,MR.WYATTWILSON
